"name"
"Bad Water Brewing"
"Barley Brothers Brewery and Grill"
"Barnstar Brewing Company"
"Barrio Brewing Co."
"Beast Brewing Company"
"Beaver Street Brewery"
"Beer Research Institute"
"Black Bridge Brewery"
"Black Hole Beer Company"
"Black Mountain Brewing Co."
"Bold Barley Brewing"
"Borderlands Brewing Company"
"Brewers Restaurant & Sports Bar"
"Cartel Coffee Lab"
"Casa Arriba Brewing Company"
"College Street Brewhouse & Pub"
"Cosmic Beer & Distributing"
"Desert Eagle Brewing Company"
"Dragoon Brewing Company"
"Dubina Brewing Company"
"Fate Brewing Company (AZ)"
"Flagstaff Brewing Company"
"Four Peaks Brewing Company"
"Freak’N Brewing Company"
"Gentle Bens Brewing Company"
"Grand Canyon Brewing Company"
"Granite Mountain Brewing"
"Historic Brewing Company"
"Huss Brewing Company"
"Iron John’s Brewing Company, LLC"
"Lonesome Valley Brewing"
"Lumberyard Brewing Company"
"Mad Hatter Brew Pub"
"Mother Bunch Brewing"
"Mother Road Brewing Company"
"Mudshark Brewing Company"
"Nimbus Brewing Company"
"North Mountain Brewing Company"
"O.H.S.O. Eatery & NanoBrewery"
"Oak Creek Brewing Co."
"Old Bisbee Brewing Company"
"Old World Brewery"
"Owl’s Orchard Brewery"
"Papago Brewing"
"Peoria Artisan Brewery"
"Perch Pub & Brewery"
"Phoenix Ale Brewery"
"Pinetop Brewing Company"
"Pinnacle Peak Patio Steakhouse"
"Prescott Brewing Company"
"Prison Hill Brewing Company"
"Pueblo Vida Brewing Company"
"Rock Bottom Arrowhead"
"Rock Bottom Scottsdale"
"SanTan Brewing Company"
"Scottsdale Beer Company"
"Sentinel Peak Brewing Company"
"Sleepy Dog Saloon & Brewery"
"Sonoran Brewing Company"
"Sun Up Brewing Company (Sonora Brewhouse)"
"Ten Fifty-Five Brewing"
"THAT Brewery & Pub at Rimside"
"The Address Brewing Co"
"Thunder Canyon Brewery"
"Uncle Bear’s Brewery"
"Verde Brewing Company"
"Wanderlust Brewing Company"
"beer"
"abv","nratings","url.text","url.href"
"8.2","18","Papago El Diablo Rojo","http://www.ratebeer.com/beer/papago-el-diablo-rojo/48075/"
"4.5","14","Papago El Grande Nutz","http://www.ratebeer.com/beer/papago-el-grande-nutz/21747/"
"7.5","7","Papago Little Brother","http://www.ratebeer.com/beer/papago-little-brother/63120/"
"4.5","12","Papago Maduro Nut Brown","http://www.ratebeer.com/beer/papago-maduro-nut-brown/12253/"
"12.5","10","Papago Oak Aged Oh Brother","http://www.ratebeer.com/beer/papago-oak-aged-oh-brother/73582/"
"10","6","Papago Procrastinator Dopplebock","http://www.ratebeer.com/beer/papago-procrastinator-dopplebock/70107/"
"15","8","Papago Schitzengiggles Eisbock","http://www.ratebeer.com/beer/papago-schitzengiggles-eisbock/70108/"
"7.6","7","Papago Six Shooter Imperial Wheat Pale Ale","http://www.ratebeer.com/beer/papago-six-shooter-imperial-wheat-pale-ale/33791/"
"7","8","Papago Wee Smokey","http://www.ratebeer.com/beer/papago-wee-smokey/30180/"
"5.5","4","Papago Azteca Ole","http://www.ratebeer.com/beer/papago-azteca-ole/144155/"
"10.1","9","Papago Bucket Hugger Imperial Stout","http://www.ratebeer.com/beer/papago-bucket-hugger-imperial-stout/125825/"
"5.5","61","Papago Elsie’s Irish Cream Stout","http://www.ratebeer.com/beer/papago-elsies-irish-cream-stout/85773/"
"6.5","2","Papago Otis","http://www.ratebeer.com/beer/papago-otis/252143/"
"8.8","5","Papago Red Menace","http://www.ratebeer.com/beer/papago-red-menace/152524/"
"","1","Peoria Artisan / Dubina Ground Control Nutella Milk Stout","http://www.ratebeer.com/beer/peoria-artisan--dubina-ground-control-nutella-milk-stout/269832/"
"6.5","3","Peoria Artisan Amber Ale","http://www.ratebeer.com/beer/peoria-artisan-amber-ale/245032/"
"5.5","1","Peoria Artisan Angus Boy","http://www.ratebeer.com/beer/peoria-artisan-angus-boy/282294/"
"6.7","1","Peoria Artisan Arsonist","http://www.ratebeer.com/beer/peoria-artisan-arsonist/258323/"
"5.9","2","Peoria Artisan Brown Porter","http://www.ratebeer.com/beer/peoria-artisan-brown-porter/245031/"
"6.8","3","Peoria Artisan Haboob Black IPA","http://www.ratebeer.com/beer/peoria-artisan-haboob-black-ipa/245033/"
"5.5","3","Peoria Artisan Heritage Ale","http://www.ratebeer.com/beer/peoria-artisan-heritage-ale/246040/"
"7.5","3","Peoria Artisan IPa.r.k.","http://www.ratebeer.com/beer/peoria-artisan-ipark/245034/"
"6.4","3","Peoria Artisan Paul’s Pale Ale","http://www.ratebeer.com/beer/peoria-artisan-pauls-pale-ale/245030/"
"4.9","2","Peoria Artisan Peanut Butter Porter","http://www.ratebeer.com/beer/peoria-artisan-peanut-butter-porter/282296/"
"7.2","2","Peoria Artisan Superior Oatmeal Chocolate Stout","http://www.ratebeer.com/beer/peoria-artisan-superior-oatmeal-chocolate-stout/245132/"
"7","2","Peoria Artisan Woodsy Winter","http://www.ratebeer.com/beer/peoria-artisan-woodsy-winter/245127/"
"8.2","0","Perch Airing Of Grievances","http://www.ratebeer.com/beer/perch-airing-of-grievances/310750/"
"5.5","2","Perch Butternut Molasses Amber","http://www.ratebeer.com/beer/perch-butternut-molasses-amber/301692/"
"4.9","1","Perch Calibration Fine-tune","http://www.ratebeer.com/beer/perch-calibration-fine-tune/275880/"
"4.9","3","Perch Calibration Mild","http://www.ratebeer.com/beer/perch-calibration-mild/272935/"
"5","2","Perch Cherry Ale","http://www.ratebeer.com/beer/perch-cherry-ale/282155/"
"5.1","3","Perch Cinnamon Honey Nut Brown Porter","http://www.ratebeer.com/beer/perch-cinnamon-honey-nut-brown-porter/272940/"
"5.3","3","Perch Coffee Stout","http://www.ratebeer.com/beer/perch-coffee-stout/295501/"
"5.1","5","Perch Ginger Mofo","http://www.ratebeer.com/beer/perch-ginger-mofo/272937/"
"4.9","4","Perch Grilled Lemon Cream Ale (GLCA)","http://www.ratebeer.com/beer/perch-grilled-lemon-cream-ale-glca/272934/"
"9.5","1","Perch Imperial Stout","http://www.ratebeer.com/beer/perch-imperial-stout/302065/"
"5.2","1","Perch Intro Pale Ale","http://www.ratebeer.com/beer/perch-intro-pale-ale/289988/"
"7.2","0","Perch Light Jacket IPA","http://www.ratebeer.com/beer/perch-light-jacket-ipa/310751/"
"8.2","1","Perch Merisier Belgian Cherry","http://www.ratebeer.com/beer/perch-merisier-belgian-cherry/310746/"
"7.7","1","Perch Mosaic RyePA","http://www.ratebeer.com/beer/perch-mosaic-ryepa/282156/"
"8.2","1","Perch My Precious","http://www.ratebeer.com/beer/perch-my-precious/300241/"
"7","6","Perch Rooftop Rosemary IPA","http://www.ratebeer.com/beer/perch-rooftop-rosemary-ipa/272941/"
"7.1","2","Perch Rye IPA","http://www.ratebeer.com/beer/perch-rye-ipa/301680/"
"5.3","2","Perch Sage Thyme English Pale","http://www.ratebeer.com/beer/perch-sage-thyme-english-pale/300246/"
"5.3","4","Perch Shamma Lime-A-Lime-A Gose","http://www.ratebeer.com/beer/perch-shamma-lime-a-lime-a-gose/300239/"
"5","2","Perch Zilla Cuke Cucumber ESB","http://www.ratebeer.com/beer/perch-zilla-cuke-cucumber-esb/279937/"
"7","14","Phoenix Ale Arizuma Series: Ironwood Imperial Porter","http://www.ratebeer.com/beer/phoenix-ale-arizuma-series-ironwood-imperial-porter/162841/"
"7.8","6","Phoenix Ale Arizuma Series: Wheatstalk Imperial Hefeweizen","http://www.ratebeer.com/beer/phoenix-ale-arizuma-series-wheatstalk-imperial-hefeweizen/166896/"
"6.1","43","Phoenix Ale Camelback IPA","http://www.ratebeer.com/beer/phoenix-ale-camelback-ipa/153720/"
"5","36","Phoenix Ale Fretzy’s American Hefeweizen","http://www.ratebeer.com/beer/phoenix-ale-fretzys-american-hefeweizen/149679/"
"5","0","Phoenix Ale Fretzy’s Unfiltered Pale Ale","http://www.ratebeer.com/beer/phoenix-ale-fretzys-unfiltered-pale-ale/305245/"
"5","0","Phoenix Ale Fretzy’s Unfiltered Wheat Ale","http://www.ratebeer.com/beer/phoenix-ale-fretzys-unfiltered-wheat-ale/215964/"
"6.4","1","Phoenix Ale Homefront IPA","http://www.ratebeer.com/beer/phoenix-ale-homefront-ipa/224638/"
"4","8","Phoenix Ale Hoppy Valley Ale - Session IPA","http://www.ratebeer.com/beer/phoenix-ale-hoppy-valley-ale--session-ipa/203992/"
"6.3","5","Phoenix Ale Keeper!","http://www.ratebeer.com/beer/phoenix-ale-keeper/224640/"
"5","1","Phoenix Ale NYPD Uptown Amber Ale","http://www.ratebeer.com/beer/phoenix-ale-nypd-uptown-amber-ale/268942/"
"4.8","17","Phoenix Ale Watermelon Ale","http://www.ratebeer.com/beer/phoenix-ale-watermelon-ale/157588/"
"6.8","0","Pinetop Alpine Amber Ale","http://www.ratebeer.com/beer/pinetop-alpine-amber-ale/234884/"
"5.1","0","Pinetop American Wheat","http://www.ratebeer.com/beer/pinetop-american-wheat/234880/"
"6.3","0","Pinetop Black Diamond Blonde","http://www.ratebeer.com/beer/pinetop-black-diamond-blonde/234886/"
"6.2","0","Pinetop Greens Peak Pale Ale","http://www.ratebeer.com/beer/pinetop-greens-peak-pale-ale/234887/"
"6.9","0","Pinetop Hoptimus Prime Pale Ale","http://www.ratebeer.com/beer/pinetop-hoptimus-prime-pale-ale/234891/"
"7.2","0","Pinetop Imperial IPA","http://www.ratebeer.com/beer/pinetop-imperial-ipa/234879/"
"5.9","0","Pinetop Irish Red Ale","http://www.ratebeer.com/beer/pinetop-irish-red-ale/234877/"
"4.3","0","Pinetop Kölsch","http://www.ratebeer.com/beer/pinetop-kolsch/234890/"
"5.8","0","Pinetop Porter Mt. Porter","http://www.ratebeer.com/beer/pinetop-porter-mt-porter/234882/"
"5","0","Pinetop Pumpkin Spice Cream Ale","http://www.ratebeer.com/beer/pinetop-pumpkin-spice-cream-ale/234888/"
"6.5","1","Pinetop Scotch Ale","http://www.ratebeer.com/beer/pinetop-scotch-ale/234881/"
"6","0","Pinetop Sky High Cream Ale","http://www.ratebeer.com/beer/pinetop-sky-high-cream-ale/234889/"
"8.4","0","Pinetop Sunrise Ale","http://www.ratebeer.com/beer/pinetop-sunrise-ale/234883/"
"","7","Pinnacle Peak Amber Ale","http://www.ratebeer.com/beer/pinnacle-peak-amber-ale/28438/"
"","3","Pinnacle Peak Barbed Wire Brown","http://www.ratebeer.com/beer/pinnacle-peak-barbed-wire-brown/28439/"
"","6","Pinnacle Peak Cowgirl Blonde Ale","http://www.ratebeer.com/beer/pinnacle-peak-cowgirl-blonde-ale/28436/"
"8","7","Pinnacle Peak Gunslinger Imperial Stout","http://www.ratebeer.com/beer/pinnacle-peak-gunslinger-imperial-stout/28455/"
"","5","Pinnacle Peak Hefeweizen","http://www.ratebeer.com/beer/pinnacle-peak-hefeweizen/28453/"
"","0","Pinnacle Peak Honey Wheat","http://www.ratebeer.com/beer/pinnacle-peak-honey-wheat/28454/"
"","3","Pinnacle Peak India Pale Ale","http://www.ratebeer.com/beer/pinnacle-peak-india-pale-ale/115188/"
"","6","Pinnacle Peak Mandarin Hefeweizen","http://www.ratebeer.com/beer/pinnacle-peak-mandarin-hefeweizen/68954/"
"","7","Pinnacle Peak Pale Ale","http://www.ratebeer.com/beer/pinnacle-peak-pale-ale/28437/"
"4.2","2","Pinnacle Peak Prospector Gold Ale","http://www.ratebeer.com/beer/pinnacle-peak-prospector-gold-ale/70104/"
"","0","Pinnacle Peak Weizenbock","http://www.ratebeer.com/beer/pinnacle-peak-weizenbock/28452/"
"6.7","0","Pinnacle Peak Traditional Bock","http://www.ratebeer.com/beer/pinnacle-peak-traditional-bock/28451/"
"","3","Pinnacle Peak White Chocolate","http://www.ratebeer.com/beer/pinnacle-peak-white-chocolate/115187/"
"","5","Pinnacle Peak Winter Porter","http://www.ratebeer.com/beer/pinnacle-peak-winter-porter/28456/"
"4.7","11","Sonoran Arizona Centennial Ale","http://www.ratebeer.com/beer/sonoran-arizona-centennial-ale/170785/"
"","1","Prescott / Granite Mountain Saison Sensei","http://www.ratebeer.com/beer/prescott--granite-mountain-saison-sensei/247359/"
"","1","Prescott 1864 Brown Ale","http://www.ratebeer.com/beer/prescott-1864-brown-ale/274163/"
"","4","Prescott Abbey Red","http://www.ratebeer.com/beer/prescott-abbey-red/139409/"
"","17","Prescott Achocolypse","http://www.ratebeer.com/beer/prescott-achocolypse/118315/"
"4","3","Prescott Alpine Wheat","http://www.ratebeer.com/beer/prescott-alpine-wheat/36685/"
"9","1","Prescott Belgian Trippel","http://www.ratebeer.com/beer/prescott-belgian-trippel/216100/"
"","3","Prescott Big Butte Barleywine","http://www.ratebeer.com/beer/prescott-big-butte-barleywine/201732/"
"","1","Prescott Black Sheep Ale","http://www.ratebeer.com/beer/prescott-black-sheep-ale/247352/"
"","2","Prescott Bock of Ages","http://www.ratebeer.com/beer/prescott-bock-of-ages/216101/"
"","3","Prescott Bumbleberry","http://www.ratebeer.com/beer/prescott-bumbleberry/47867/"
"","6","Prescott Christmas City Ale","http://www.ratebeer.com/beer/prescott-christmas-city-ale/47846/"
"9.6","1","Prescott Defiance","http://www.ratebeer.com/beer/prescott-defiance/259970/"
"7.4","1","Prescott Dubbel-a-tion","http://www.ratebeer.com/beer/prescott-dubbel-a-tion/227589/"
"","47","Prescott Liquid Amber","http://www.ratebeer.com/beer/prescott-liquid-amber/2474/"
"6.5","7","Prescott FünkenDunkel","http://www.ratebeer.com/beer/prescott-funkendunkel/24552/"
"","19","Prescott Lodgepole Light","http://www.ratebeer.com/beer/prescott-lodgepole-light/2473/"
"5","6","Prescott Heroes 19","http://www.ratebeer.com/beer/prescott-heroes-19/225389/"
"","1","Prescott Oktoberfest","http://www.ratebeer.com/beer/prescott-oktoberfest/94133/"
"","23","Prescott Pale Ale","http://www.ratebeer.com/beer/prescott-pale-ale/2475/"
"5.1","10","Prescott Manzanita Red","http://www.ratebeer.com/beer/prescott-manzanita-red/32734/"
"","40","Prescott Petrified Porter","http://www.ratebeer.com/beer/prescott-petrified-porter/2476/"
"","3","Prescott Pilsner 500","http://www.ratebeer.com/beer/prescott-pilsner-500/29379/"
"6.7","3","Prescott Old Oak Strong Ale","http://www.ratebeer.com/beer/prescott-old-oak-strong-ale/13067/"
"","2","Prescott Piñon Light","http://www.ratebeer.com/beer/prescott-pinon-light/89691/"
"","2","Prescott Strawberry Wheat","http://www.ratebeer.com/beer/prescott-strawberry-wheat/259971/"
"5.4","4","Prescott Pine Tar Oatmeal Stout","http://www.ratebeer.com/beer/prescott-pine-tar-oatmeal-stout/32733/"
"6","92","Prescott Ponderosa IPA","http://www.ratebeer.com/beer/prescott-ponderosa-ipa/29378/"
"","4","Prescott Weizenbock","http://www.ratebeer.com/beer/prescott-weizenbock/140553/"
"7","15","Prescott Raven Maniac Stout","http://www.ratebeer.com/beer/prescott-raven-maniac-stout/27715/"
"7.5","1","Prescott Too Grand Ale","http://www.ratebeer.com/beer/prescott-too-grand-ale/100445/"
"4.5","2","Prescott Walnut Brown Ale","http://www.ratebeer.com/beer/prescott-walnut-brown-ale/36686/"
"3.8","18","Prescott Willow Wheat","http://www.ratebeer.com/beer/prescott-willow-wheat/37072/"
"3.9","0","Prison Hill 1st Offense","http://www.ratebeer.com/beer/prison-hill-1st-offense/284804/"
"","1","Prison Hill IPA","http://www.ratebeer.com/beer/prison-hill-ipa/284805/"
"5.1","0","Prison Hill Jailhouse Orange Ale","http://www.ratebeer.com/beer/prison-hill-jailhouse-orange-ale/294938/"
"5.67","0","Pueblo Vida American Pale Ale","http://www.ratebeer.com/beer/pueblo-vida-american-pale-ale/302129/"
"6.5","0","Pueblo Vida American Stout","http://www.ratebeer.com/beer/pueblo-vida-american-stout/302125/"
"5.4","0","Pueblo Vida Bavarian Hefeweizen","http://www.ratebeer.com/beer/pueblo-vida-bavarian-hefeweizen/302126/"
"6.75","0","Pueblo Vida Fest Ale","http://www.ratebeer.com/beer/pueblo-vida-fest-ale/302128/"
"6.8","0","Pueblo Vida Northwest IPA","http://www.ratebeer.com/beer/pueblo-vida-northwest-ipa/302127/"
"11","2","Rock Bottom Arrowhead Barleywine","http://www.ratebeer.com/beer/rock-bottom-arrowhead-barleywine/107641/"
"6.6","1","Rock Bottom Arrowhead Belgian IPA","http://www.ratebeer.com/beer/rock-bottom-arrowhead-belgian-ipa/150209/"
"5.4","0","Rock Bottom Arrowhead Belgian White","http://www.ratebeer.com/beer/rock-bottom-arrowhead-belgian-white/150207/"
"5.5","1","Rock Bottom Arrowhead Blonde Honey Ale","http://www.ratebeer.com/beer/rock-bottom-arrowhead-blonde-honey-ale/150208/"
"","1","Rock Bottom Arrowhead Bourbon Barrel Aged Scotch Ale","http://www.ratebeer.com/beer/rock-bottom-arrowhead-bourbon-barrel-aged-scotch-ale/123792/"
"9","1","Rock Bottom Arrowhead Bourbon Barrel Aged Brown Ale","http://www.ratebeer.com/beer/rock-bottom-arrowhead-bourbon-barrel-aged-brown-ale/72682/"
"","1","Rock Bottom Arrowhead Fallen Angel","http://www.ratebeer.com/beer/rock-bottom-arrowhead-fallen-angel/70471/"
"10.1","1","Rock Bottom Arrowhead Bourbon Barrel Aged Smoked Imperial Porter","http://www.ratebeer.com/beer/rock-bottom-arrowhead-bourbon-barrel-aged-smoked-imperial-porter/150211/"
"4.2","0","Rock Bottom Arrowhead Dream Catcher","http://www.ratebeer.com/beer/rock-bottom-arrowhead-dream-catcher/22922/"
"","15","Rock Bottom Arrowhead Raptor Red","http://www.ratebeer.com/beer/rock-bottom-arrowhead-raptor-red/23354/"
"5.4","2","Rock Bottom Arrowhead Kolsch","http://www.ratebeer.com/beer/rock-bottom-arrowhead-kolsch/59717/"
"7.3","2","Rock Bottom Arrowhead Old Curmudgeon","http://www.ratebeer.com/beer/rock-bottom-arrowhead-old-curmudgeon/55712/"
"","2","Rock Bottom Arrowhead The Home Wrecker Barrel Aged Barley Wine","http://www.ratebeer.com/beer/rock-bottom-arrowhead-the-home-wrecker-barrel-aged-barley-wine/188370/"
"5.7","10","Rock Bottom Arrowhead Road Runner Brown Ale","http://www.ratebeer.com/beer/rock-bottom-arrowhead-road-runner-brown-ale/13544/"
"5","14","Rock Bottom Arrowhead Saguaro Stout","http://www.ratebeer.com/beer/rock-bottom-arrowhead-saguaro-stout/13545/"
"4.9","1","Rock Bottom Arrowhead Schwarzbier","http://www.ratebeer.com/beer/rock-bottom-arrowhead-schwarzbier/150210/"
"6.6","3","Rock Bottom Arrowhead Silver Mullet IPA","http://www.ratebeer.com/beer/rock-bottom-arrowhead-silver-mullet-ipa/105100/"
"5.2","1","Rock Bottom Scottsdale Bohemian Pils","http://www.ratebeer.com/beer/rock-bottom-scottsdale-bohemian-pils/22924/"
"5.8","8","Rock Bottom Scottsdale Desert Trail Pale Ale","http://www.ratebeer.com/beer/rock-bottom-scottsdale-desert-trail-pale-ale/56549/"
"4.2","0","Rock Bottom Scottsdale Dream Catcher","http://www.ratebeer.com/beer/rock-bottom-scottsdale-dream-catcher/56441/"
"5.6","4","Rock Bottom Scottsdale El Hefe","http://www.ratebeer.com/beer/rock-bottom-scottsdale-el-hefe/117818/"
"","1","Rock Bottom Scottsdale IPA","http://www.ratebeer.com/beer/rock-bottom-scottsdale-ipa/79867/"
"5.8","4","Rock Bottom Scottsdale Gila Pale Ale","http://www.ratebeer.com/beer/rock-bottom-scottsdale-gila-pale-ale/13543/"
"","12","Rock Bottom Scottsdale Liquid Sun","http://www.ratebeer.com/beer/rock-bottom-scottsdale-liquid-sun/92365/"
"5","2","Rock Bottom Scottsdale Happy Pils","http://www.ratebeer.com/beer/rock-bottom-scottsdale-happy-pils/70468/"
"5.4","4","Rock Bottom Scottsdale Raptor Red","http://www.ratebeer.com/beer/rock-bottom-scottsdale-raptor-red/56442/"
"5.3","5","Rock Bottom Scottsdale Roadrunner Brown","http://www.ratebeer.com/beer/rock-bottom-scottsdale-roadrunner-brown/56550/"
"4.8","6","Rock Bottom Scottsdale Saguaro Stout","http://www.ratebeer.com/beer/rock-bottom-scottsdale-saguaro-stout/56551/"
"5.8","1","Rock Bottom Scottsdale Sub Zero Chocolate Porter","http://www.ratebeer.com/beer/rock-bottom-scottsdale-sub-zero-chocolate-porter/68161/"
"6.5","2","Rock Bottom Scottsdale Sub Zero Spiced Ale","http://www.ratebeer.com/beer/rock-bottom-scottsdale-sub-zero-spiced-ale/55713/"
"8","3","Rock Bottom Scottsdale Sub Zero Wee Heavy","http://www.ratebeer.com/beer/rock-bottom-scottsdale-sub-zero-wee-heavy/83740/"
"8","1","Rock Bottom Scottsdale Thirsty Monk","http://www.ratebeer.com/beer/rock-bottom-scottsdale-thirsty-monk/56552/"
"6.4","1","Rock Bottom Scottsdale Wedding Bliss NW Amber","http://www.ratebeer.com/beer/rock-bottom-scottsdale-wedding-bliss-nw-amber/83921/"
"6.5","7","SanTan 12 Daze Caramel Spiced Amber","http://www.ratebeer.com/beer/santan-12-daze-caramel-spiced-amber/160413/"
"5.5","0","SanTan American Idiot Ale","http://www.ratebeer.com/beer/santan-american-idiot-ale/176911/"
"8","2","SanTan Arizona Farmhouse","http://www.ratebeer.com/beer/santan-arizona-farmhouse/264770/"
"5.1","1","SanTan Battlestar Goldlactica (Galactic Gold)","http://www.ratebeer.com/beer/santan-battlestar-goldlactica-galactic-gold/156891/"
"","7","SanTan Big Red","http://www.ratebeer.com/beer/santan-big-red/89294/"
"5.5","2","SanTan Beer of the World of Beer","http://www.ratebeer.com/beer/santan-beer-of-the-world-of-beer/224642/"
"9.1","5","SanTan Big DIPA","http://www.ratebeer.com/beer/santan-big-dipa/223167/"
"","1","SanTan Cherry Stout","http://www.ratebeer.com/beer/santan-cherry-stout/158597/"
"","0","SanTan Chinook Devil’s","http://www.ratebeer.com/beer/santan-chinook-devils/199728/"
"7","1","SanTan Bitter Axe","http://www.ratebeer.com/beer/santan-bitter-axe/192091/"
"7","3","SanTan Blueberry Saison","http://www.ratebeer.com/beer/santan-blueberry-saison/243594/"
"","7","SanTan Coffee Stout","http://www.ratebeer.com/beer/santan-coffee-stout/119248/"
"6","4","SanTan Chivo Blanco – Maibock","http://www.ratebeer.com/beer/santan-chivo-blanco-–-maibock/242587/"
"7.5","22","SanTan Count Hopula","http://www.ratebeer.com/beer/santan-count-hopula/138972/"
"5","2","SanTan Desert Blossom Gold","http://www.ratebeer.com/beer/santan-desert-blossom-gold/192104/"
"5.5","143","SanTan Devil’s Ale","http://www.ratebeer.com/beer/santan-devils-ale/105252/"
"5.5","72","SanTan Epicenter Amber Ale","http://www.ratebeer.com/beer/santan-epicenter-amber-ale/121357/"
"9","1","SanTan Euro Date","http://www.ratebeer.com/beer/santan-euro-date/192092/"
"6.9","1","SanTan Euro Kitty","http://www.ratebeer.com/beer/santan-euro-kitty/192090/"
"4.3","1","SanTan Geek Espresso Stout","http://www.ratebeer.com/beer/santan-geek-espresso-stout/192098/"
"8","1","SanTan Golden IPA","http://www.ratebeer.com/beer/santan-golden-ipa/192099/"
"4.3","1","SanTan Gordita Cherry Vanilla Stout","http://www.ratebeer.com/beer/santan-gordita-cherry-vanilla-stout/192087/"
"","2","SanTan Jacked Up Lumber (Lumberjack)","http://www.ratebeer.com/beer/santan-jacked-up-lumber-lumberjack/162765/"
"4.1","36","SanTan Gordo Stout","http://www.ratebeer.com/beer/santan-gordo-stout/83183/"
"7.9","1","SanTan Grateful Red","http://www.ratebeer.com/beer/santan-grateful-red/186706/"
"8.5","1","SanTan Green Vampire","http://www.ratebeer.com/beer/santan-green-vampire/192088/"
"","1","SanTan Licorice Amber","http://www.ratebeer.com/beer/santan-licorice-amber/120377/"
"9.2","5","SanTan Heavy D","http://www.ratebeer.com/beer/santan-heavy-d/241918/"
"5","103","SanTan HefeWeizen","http://www.ratebeer.com/beer/santan-hefeweizen/83182/"
"5","2","SanTan Hibiscus Pale Ale","http://www.ratebeer.com/beer/santan-hibiscus-pale-ale/224643/"
"7.1","9","SanTan HopFarm","http://www.ratebeer.com/beer/santan-hopfarm/196850/"
"7.1","192","SanTan HopShock IPA","http://www.ratebeer.com/beer/santan-hopshock-ipa/83181/"
"5.5","1","SanTan Hoptoberfest","http://www.ratebeer.com/beer/santan-hoptoberfest/192103/"
"9.6","1","SanTan Jamaican Me Irie Amber","http://www.ratebeer.com/beer/santan-jamaican-me-irie-amber/157359/"
"10","3","SanTan KGB Russian Imperial Stout","http://www.ratebeer.com/beer/santan-kgb-russian-imperial-stout/252151/"
"9.8","1","SanTan Kilohop","http://www.ratebeer.com/beer/santan-kilohop/280901/"
"4.2","1","SanTan Little Red","http://www.ratebeer.com/beer/santan-little-red/246453/"
"7.1","5","SanTan Moon Juice","http://www.ratebeer.com/beer/santan-moon-juice/223171/"
"5","84","SanTan Mr. Pineapple","http://www.ratebeer.com/beer/santan-mr-pineapple/171150/"
"7.3","2","SanTan Negra Luna","http://www.ratebeer.com/beer/santan-negra-luna/282105/"
"7.3","26","SanTan Negro Nitron","http://www.ratebeer.com/beer/santan-negro-nitron/160703/"
"8.3","18","SanTan Night of the Living Red","http://www.ratebeer.com/beer/santan-night-of-the-living-red/139412/"
"4.5","6","SanTan Oktoberfest Ale (2009-2010)","http://www.ratebeer.com/beer/santan-oktoberfest-ale-2009-2010/94188/"
"5.5","13","SanTan Oktoberfest Lager (2011- )","http://www.ratebeer.com/beer/santan-oktoberfest-lager-2011-/277723/"
"","15","SanTan VOLTRON Collaboration Imperial Red Ale","http://www.ratebeer.com/beer/santan-voltron-collaboration-imperial-red-ale/140294/"
"5.5","2","SanTan Old Fashioned","http://www.ratebeer.com/beer/santan-old-fashioned/192096/"
"4.5","3","SanTan Oscuro","http://www.ratebeer.com/beer/santan-oscuro/83180/"
"8.5","0","SanTan Pacific Jade Hopula","http://www.ratebeer.com/beer/santan-pacific-jade-hopula/266389/"
"7.1","23","SanTan Rail Slide","http://www.ratebeer.com/beer/santan-rail-slide/190350/"
"7.1","2","SanTan Rail Slide - Oaked","http://www.ratebeer.com/beer/santan-rail-slide--oaked/243592/"
"7.7","7","SanTan Saison di Aleatico","http://www.ratebeer.com/beer/santan-saison-di-aleatico/229389/"
"6","3","SanTan SanTamber Ale","http://www.ratebeer.com/beer/santan-santamber-ale/112474/"
"9.1","13","SanTan Sex Panther (2011)","http://www.ratebeer.com/beer/santan-sex-panther-2011/137981/"
"6.9","68","SanTan Sex Panther (2012-)","http://www.ratebeer.com/beer/santan-sex-panther-2012-/164023/"
"6.5","2","SanTan Sex Panther - Hot n’ Spicy","http://www.ratebeer.com/beer/santan-sex-panther--hot-n-spicy/163999/"
"5.5","1","SanTan Smokey Red","http://www.ratebeer.com/beer/santan-smokey-red/112475/"
"7.8","1","SanTan SpaceGrass Hopula","http://www.ratebeer.com/beer/santan-spacegrass-hopula/155738/"
"9","2","SanTan Speed Date","http://www.ratebeer.com/beer/santan-speed-date/166898/"
"4.5","3","SanTan Strawberry Wit","http://www.ratebeer.com/beer/santan-strawberry-wit/105280/"
"5.6","33","SanTan SunSpot Gold","http://www.ratebeer.com/beer/santan-sunspot-gold/83179/"
"6.5","17","SanTan SuperMonk Belgian IPA","http://www.ratebeer.com/beer/santan-supermonk-belgian-ipa/229840/"
"4.2","1","SanTan Thrilla N Vanilla","http://www.ratebeer.com/beer/santan-thrilla-n-vanilla/157967/"
"8.6","3","SanTan Very Stout Mexican","http://www.ratebeer.com/beer/santan-very-stout-mexican/160668/"
"6","2","SanTan WallyToffee","http://www.ratebeer.com/beer/santan-wallytoffee/101805/"
"9","26","SanTan Winter Warmer","http://www.ratebeer.com/beer/santan-winter-warmer/83141/"
"9","4","SanTan Winter Warmer on Oak","http://www.ratebeer.com/beer/santan-winter-warmer-on-oak/173595/"
